CYYT|202101021500|202101021100|202101021100|D|14|*|4|*|-3|29.52|320|*|64|-9|-10.33|1020.5|R|24.14|B|610.0|610|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101021600|202101021200|202101021200|D|14|*|4|*|-2|18.36|300|*|59|-9|-7.5|1020.3|R|24.14|B|701.0|701|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101021700|202101021300|202101021300|D|9|*|4|*|-3|18.36|250|*|64|-9|-8.75|1020.1|R|24.14|S|732.0|732|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101021800|202101021400|202101021400|D|14|*|4|*|-3|14.76|270|*|64|-9|-8.07|1020.2|R|24.14|B|762.0|762|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101021900|202101021500|202101021500|D|14|*|4|*|-3|14.76|250|*|64|-9|-8.07|1019.9|R|24.14|B|762.0|762|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101022000|202101021600|202101021600|D|14|*|3|*|-4|9.36|270|*|69|-9|-7.9|1019.9|R|24.14|B|671.0|671|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101022100|202101021700|202101021700|N|17|*|4|*|-3.8|11.16|200|*|71|-8.3|-8.18|1019.6|R|24|O|800.0|800|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101022200|202101021800|202101021800|N|18|*|4|*|-3|9.36|200|*|69|-8|-6.71|1019.7|R|24.14|O|732.0|732|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101022300|202101021900|202101021900|N|18|*|4|*|-3|7.56|150|*|69|-8|-6.1|1018.9|R|24.14|O|701.0|701|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030000|202101022000|202101022000|N|18|*|4|*|-3.5|7.56|160|*|75|-7.4|-6.69|1018|R|24|O|800.0|800|*|*|*|0|*|0|*|*|*|*|*|*|
CYYT|202101030100|202101022100|202101022100|N|18|*|4|*|-3|12.96|150|*|74|-7|-7.67|1017.8|R|24.14|O|701.0|701|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030200|202101022200|202101022200|N|18|*|4|*|-3|14.76|130|*|74|-7|-8.07|1016.7|R|24.14|O|610.0|610|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030300|202101022300|202101022300|N|17|*|4|*|-2.8|18.36|140|*|79|-5.9|-8.5|1015.5|R|24|O|450.0|450|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030400|202101030000|202101030000|N|18|*|4|*|-2|20.52|130|*|80|-5|-7.85|1013.9|R|24.14|O|457.0|457|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030500|202101030100|202101030100|N|18|44|4|*|-2|22.32|120|*|80|-5|-8.11|1013.4|R|24.14|O|457.0|457|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030600|202101030200|202101030200|N|18|44|4|*|-2|31.68|120|*|80|-5|-9.27|1012.6|R|24.14|O|366.0|366|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030700|202101030300|202101030300|N|19|44|4|*|-2|31.68|110|*|86|-4|-9.27|1011.5|R|2.01|O|183.0|183|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030800|202101030400|202101030400|N|19|44|4|*|-2|33.48|110|*|100|-2|-9.45|1010.6|R|2.41|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101030900|202101030500|202101030500|N|17|44|4|*|-1.7|33.48|110|*|96|-2.2|-9.06|1010.5|R|2.4|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031000|202101030600|202101030600|N|19|44|4|*|-2|37.08|110|*|100|-2|-9.81|1010.9|R|2.01|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031100|202101030700|202101030700|N|19|44|4|*|-2|38.88|110|*|100|-2|-9.97|1011.2|F|1.21|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031200|202101030800|202101030800|D|17|44|4|*|-2|40.68|110|*|96|-2.5|-10.13|1011.7|F|1|O|75.0|75|*|*|*|0.4|*|0.42|-2.2|*|-3.3|*|4|*|
CYYT|202101031300|202101030900|202101030900|D|19|44|4|*|-2|35.28|100|*|93|-3|-9.63|1012.5|F|1.01|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031400|202101031000|202101031000|D|19|44|4|*|-2|33.48|90|*|93|-3|-9.45|1013.7|F|2.01|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031500|202101031100|202101031100|D|17|44|4|*|-2.1|33.48|90|*|95|-2.8|-9.59|1013.8|F|2.4|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031600|202101031200|202101031200|D|19|44|4|*|-2|33.48|90|*|93|-3|-9.45|1013.6|F|6.44|O|152.0|152|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031700|202101031300|202101031300|D|19|44|4|*|-2|33.48|80|*|93|-3|-9.45|1013.5|F|16.09|O|244.0|244|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101031800|202101031400|202101031400|D|19|44|4|*|-1.6|37.08|80|*|91|-2.9|-9.27|1013.9|F|24|O|250.0|250|*|*|*|0.3|*|0.68|*|*|*|*|7|*|
CYYT|202101031900|202101031500|202101031500|D|19|*|4|*|-1|33.48|80|*|86|-3|-8.14|1014.4|F|24.14|O|274.0|274|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101032000|202101031600|202101031600|D|16|*|4|*|-1|38.88|70|*|86|-3|-8.64|1015.3|F|24.14|O|274.0|6096|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101032100|202101031700|202101031700|N|15|*|4|*|-1.2|27.72|70|*|92|-2.4|-7.78|1015.8|F|24|B|450.0|450|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101032200|202101031800|202101031800|N|7|*|4|*|-1|29.52|50|*|93|-2|-7.73|1016.6|F|24.14|B|244.0|244|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101032300|202101031900|202101031900|N|16|*|4|*|-1|29.52|60|*|93|-2|-7.73|1016.7|F|24.14|O|244.0|792|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040000|202101032000|202101032000|N|16|*|4|*|-1|25.92|60|*|93|-2|-7.31|1016.8|F|24.14|O|305.0|823|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040100|202101032100|202101032100|N|18|*|4|*|0|29.52|60|*|87|-2|-6.42|1017.5|F|24.14|O|305.0|305|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040200|202101032200|202101032200|N|18|*|4|*|-1|22.32|60|*|93|-2|-6.84|1018.1|F|24.14|O|335.0|335|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040300|202101032300|202101032300|N|16|*|4|*|-1|24.12|50|*|93|-2|-7.08|1017.6|F|24.14|O|366.0|792|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040400|202101040000|202101040000|N|16|*|4|*|-1|27.72|50|*|93|-2|-7.52|1017.8|*|24.14|O|335.0|792|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040500|202101040100|202101040100|N|19|*|4|*|-1|29.52|50|*|93|-2|-7.73|1018.1|*|24.14|O|274.0|274|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040600|202101040200|202101040200|N|19|*|4|*|-0.9|29.52|50|*|93|-1.9|-7.6|1018|R|24|O|250.0|250|*|*|*|0|*|0.68|-0.5|*|-2.6|*|*|*|
CYYT|202101040700|202101040300|202101040300|N|19|*|4|*|-1|29.52|50|*|93|-2|-7.73|1017.9|*|24.14|O|244.0|244|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040800|202101040400|202101040400|N|19|*|4|*|-1|27.72|50|*|93|-2|-7.52|1018.4|*|24.14|O|244.0|244|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101040900|202101040500|202101040500|N|17|*|4|*|-0.9|25.92|50|*|93|-1.9|-7.18|1018.6|F|24|O|250.0|250|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041000|202101040600|202101040600|N|19|*|4|*|-1|25.92|50|*|93|-2|-7.31|1019|F|24.14|O|213.0|213|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041100|202101040700|202101040700|N|19|*|4|*|-1|24.12|50|*|100|-1|-7.08|1019|*|24.14|O|152.0|152|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041200|202101040800|202101040800|D|19|*|4|*|-0.6|22.32|50|*|96|-1.2|-6.33|1019.3|F|24|O|150.0|150|*|*|*|0|*|0.26|-0.5|*|-0.9|*|7|*|
CYYT|202101041300|202101040900|202101040900|D|19|41|4|*|0|20.52|50|*|93|-1|-5.32|1019.5|F|19.31|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041400|202101041000|202101041000|D|19|41|4|*|0|20.52|50|*|93|-1|-5.32|1019.3|F|19.31|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041500|202101041100|202101041100|D|17|*|4|*|-0.3|27.72|50|*|96|-0.9|-6.62|1018.7|R|19|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041600|202101041200|202101041200|D|19|*|4|*|0|24.12|50|*|93|-1|-5.8|1018.2|R|19.31|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041700|202101041300|202101041300|D|23|27|4|*|-1|25.92|50|*|100|-1|-7.31|1018|R|8.05|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101041800|202101041400|202101041400|D|19|27|4|*|-0.7|27.72|50|*|97|-1.1|-7.13|1017.9|R|19|O|75.0|75|*|*|*|0|*|0|*|*|*|*|7|*|
CYYT|202101041900|202101041500|202101041500|D|23|28|4|*|-1|27.72|60|*|100|-1|-7.52|1018.3|R|6.44|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101042000|202101041600|202101041600|D|19|27|4|*|-1|29.52|50|*|100|-1|-7.73|1019.1|R|19.31|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101042100|202101041700|202101041700|N|17|27|4|*|-0.9|29.52|50|*|96|-1.5|-7.6|1019.4|F|19|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101042200|202101041800|202101041800|N|19|44|4|*|-1|27.72|50|*|100|-1|-7.52|1019.8|F|19.31|O|183.0|183|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101042300|202101041900|202101041900|N|19|27|4|*|-1|24.12|60|*|100|-1|-7.08|1019.5|F|19.31|O|152.0|152|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050000|202101042000|202101042000|N|19|27|4|*|-0.7|24.12|50|*|96|-1.3|-6.7|1019.5|F|19|O|150.0|150|*|*|*|0.02|*|0.02|*|*|*|*|7|*|
CYYT|202101050100|202101042100|202101042100|N|16|*|4|*|-1|22.32|30|*|100|-1|-6.84|1019.2|F|16.09|O|152.0|549|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050200|202101042200|202101042200|N|19|*|4|*|-1|27.72|40|*|100|-1|-7.52|1018.7|F|16.09|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050300|202101042300|202101042300|N|17|27|4|*|-1|25.92|40|*|96|-1.5|-7.31|1018.5|R|16|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050400|202101050000|202101050000|N|23|27|4|*|-1|33.48|50|*|100|-1|-8.14|1017.9|R|6.44|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050500|202101050100|202101050100|N|23|27|4|*|-1|25.92|50|*|100|-1|-7.31|1018.2|R|4.02|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050600|202101050200|202101050200|N|18|44|4|*|-0.9|29.52|40|*|97|-1.3|-7.6|1018.6|F|2.4|O|75.0|75|*|*|*|0.02|*|0.04|-0.1|*|-1|*|7|*|
CYYT|202101050700|202101050300|202101050300|N|23|44|4|*|-1|35.28|50|*|100|-1|-8.31|1018.2|R|2.01|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050800|202101050400|202101050400|N|23|44|4|*|-1|33.48|50|*|100|-1|-8.14|1017.7|R|6.44|O|122.0|4877|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101050900|202101050500|202101050500|N|17|44|4|*|-1.1|37.08|50|*|98|-1.4|-8.61|1018|R|6|O|150.0|150|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051000|202101050600|202101050600|N|23|44|4|*|-1|31.68|50|*|100|-1|-7.96|1017.5|R|3.22|O|122.0|122|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051100|202101050700|202101050700|N|23|44|4|*|-1|33.48|50|*|100|-1|-8.14|1017.6|R|1.21|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051200|202101050800|202101050800|D|23|44|4|*|0|31.68|50|*|93|-1|-6.64|1017.6|R|3.22|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051300|202101050900|202101050900|D|16|44|4|*|0|29.52|50|*|100|0|-6.42|1017.4|R|19.31|O|274.0|366|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051400|202101051000|202101051000|D|19|44|4|*|0|33.48|40|*|93|-1|-6.82|1016.7|R|19.31|O|244.0|244|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051500|202101051100|202101051100|D|15|1|4|*|0.4|38.88|40|*|96|-0.2|-6.77|1015.6|R|3.2|B|250.0|250|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051600|202101051200|202101051200|D|21|1|4|*|1|38.88|40|*|93|0|-5.97|1014.2|R|1.61|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051700|202101051300|202101051300|D|21|1|4|*|1|35.28|40|*|93|0|-5.67|1013.5|R|1.21|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051800|202101051400|202101051400|D|20|1|4|*|1|38.88|40|*|93|0|-5.97|1012.9|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101051900|202101051500|202101051500|D|20|1|4|*|1|42.48|40|*|100|1|-6.25|1012.6|R|0.4|X|30.0|30|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101052000|202101051600|202101051600|D|21|7|4|*|1|38.88|40|*|100|1|-5.97|1012.3|R|1.61|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101052100|202101051700|202101051700|N|15|7|4|*|1.1|35.28|40|*|99|0.9|-5.53|1012.2|R|1.2|B|75.0|75|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101052200|202101051800|202101051800|N|21|9|4|*|1|33.48|40|*|100|1|-5.5|1011.7|R|1.61|O|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101052300|202101051900|202101051900|N|21|7|4|*|1|29.52|40|*|100|1|-5.12|1011.2|R|2.41|O|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060000|202101052000|202101052000|N|18|7|4|*|1.4|27.72|40|*|99|1.3|-4.41|1010.5|R|2|O|75.0|75|*|*|*|1.5|*|1.66|*|*|*|*|5|*|
CYYT|202101060100|202101052100|202101052100|N|21|7|4|*|2|24.12|40|*|100|2|-3.24|1009.7|R|1.21|X|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060200|202101052200|202101052200|N|20|7|4|*|2|20.52|40|*|100|2|-2.79|1008.7|R|0.81|X|91.0|91|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060300|202101052300|202101052300|N|20|1|4|*|2|18.36|50|*|100|2|-2.49|1007.6|R|0.4|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
CYYT|202101060400|202101060000|202101060000|N|20|2|4|*|2|12.96|40|*|100|2|-1.57|1007|R|0.4|X|61.0|61|*|*|*|*|*|*|*|*|*|*|*|*|
